row_id,stem摘要,原因分类,row_granularity,source_type,exam_year,original_id,bg_len,所属组(若已定),整题行span,has_answer
8531,配置喷射井点机组与总管下，若wells_per_unit为33.0count，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_0bf0bfba9fe313e1_ASSESS,25,,,True
8532,管井滤管外径选择下，若filter_pipe_outer_diameter为180.0mm，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_e7150a52d9431df9_ASSESS,23,,,True
8533,进行深基坑土方开挖前下，若special_plan为1.0，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_612af9dc61af4656_ASSESS,23,,,True
8534,人工配合挖掘作业下，若worker_distance为1.5m，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_88f62cdc21f05076_ASSESS,21,,,True
8535,使用人工打夯下，若layer_thickness为220.0mm，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_0d181532ca31ca2e_ASSESS,21,,,True
8536,选择回填土料下，若percentage为4.0%，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_8999321e3f543df7_ASSESS,19,,,True
8537,换填地基上下两层接缝下，若joint_stagger_distance为450.0mm，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_890cadcedea431bd_ASSESS,25,,,True
8538,选用素土或灰土土料下，若soil_particle_size为16.5mm，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_b642bfc0ec3729ff_ASSESS,23,,,True
8539,使用粉细砂或石粉作为填料下，若gravel_content为0.15percent，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_e24e6f29545f0c47_ASSESS,26,,,True
8540,预制桩进行起吊作业下，若混凝土强度为63.0%，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_ad87a3d8f499e00d_ASSESS,28,,,True
8541,进行预制桩接桩施工时下，若joint_height_above_ground为0.25m，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_50343a972dc960ba_ASSESS,24,,,True
8542,在密集群桩区进行静压桩施工下，若continuous_operation_limit为24.0h，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_c66cc7bf2f4bb161_ASSESS,27,,,True
8543,正式施工前下，若test_pile_count为1.0根，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_4de28eaab34f9cc8_ASSESS,19,,,True
8544,端承桩下，若sediment_thickness为55.0mm，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_869e87f57eae5c6a_ASSESS,17,,,True
8545,钢筋笼就位后浇筑混凝土下，若waiting_time为5.0h，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_ca7425008296caa1_ASSESS,24,,,True
8546,进行水下混凝土灌注时下，若slump为162.0mm，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_713542d25fbb15ea_ASSESS,25,,,True
8547,拔管过程中下，若concrete_head_height为0.5m，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_22f266e671cfa927_ASSESS,18,,,True
8548,桩净距小于2.5m下，若pile_clear_distance为3.5m，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_a2cc04859ced2554_ASSESS,20,,,True
8549,砂土地基进行承载力检测下，若rest_period为6.0d，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_8e7b98a7311c876f_ASSESS,24,,,True
8550,地基承载力检测抽样（常规情况）下，若sample_rate为0.5%，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_372c506f2f0386d7_ASSESS,26,,,True
8551,采用静载试验检测下，若test_count为2.0roots，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_52ee7a6adb34fe57_ASSESS,21,,,True
8552,验槽时基底保护层状态下，若protection_layer_thickness为110.0mm，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_cf238267954e8bd6_ASSESS,25,,,True
8553,沉降或位移观测基准点等级为特等或一等下，若benchmark_count为3.0个，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_d37a1f5ae3752cfe_ASSESS,32,,,True
8554,相邻地基在基坑降水或土方开挖期间下，若frequency_days为1.0天，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_302a7c663ac69d97_ASSESS,30,,,True
8555,基坑开挖深度小于5m下，若excavation_depth为6.0m，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_017126431e7d0b07_ASSESS,22,,,True
8556,楼梯一侧临空下，若stair_net_width为0.375m，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_54ea53455c704005_ASSESS,21,,,True
8557,公共楼梯设计下，若people_flow_count为1.0股，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_5b5cf1c48747d922_ASSESS,20,,,True
8558,高层公建或高层非住宅居住建筑下，若elevator_count为1.0台，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_017228ea99ce7ac4_ASSESS,28,,,True
8559,常开防火门发生火灾时下，若auto_close为1.0，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_bdc370dc8d3bdb53_ASSESS,23,,,True
8560,水性涂料施工环境温度下，若温度为4.0°C，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_cf06c8aff3c4a7b1_ASSESS,25,,,True
8561,裱糊工程混凝土/抹灰基层下，若base_moisture为9.0%，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_c09329dff9145bc1_ASSESS,24,,,True
8562,饰面砖接缝尺寸下，若joint_width为4.0mm，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_eabe64ef19434f07_ASSESS,20,,,True
8563,结构部件进行安全等级划分时下，若safety_level为2.0Level，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_34c7571f724bce1b_ASSESS,26,,,True
8564,裂缝控制等级为一级下，若tensile_stress为0.0MPa，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_6ced5037fe09030d_ASSESS,22,,,True
8565,普通房屋建筑下，若design_life为50.0year，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_4fd7899f45b96a1a_ASSESS,20,,,True
8566,大截面墩柱且加大保护层厚度下，若strength_reduction_grade为3.0grade，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_a44e6eb8730123d2_ASSESS,26,,,True
8567,框剪结构设计下，若建筑高度为187.0m，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_566b78b1e8f8b706_ASSESS,25,,,True
8568,采用拱式结构时下，若has_thrust为1.0，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_6450dbd7f937a454_ASSESS,20,,,True
8569,采用混合结构（砖混结构）下，若stories为7.0层，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_d184f24007b89dae_ASSESS,24,,,True
8570,采用框架-剪力墙结构体系下，若建筑高度为187.0m，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_131300285bfac80e_ASSESS,30,,,True
8571,抗震烈度为9度的高层建筑下，若has_transfer_story为0.0，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_cf1b2c336d7ec095_ASSESS,25,,,True
8572,受拉钢筋锚固下，若anchorage_length为180.0mm，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_44e344c7fc5f5a91_ASSESS,21,,,True
8573,夹心墙外叶墙下，若material_strength为9.0MU，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_3c79e05035805dcd_ASSESS,19,,,True
8574,预制砼板端板带浇筑下，若混凝土强度为22.5MPa，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_71a328239f397aa1_ASSESS,28,,,True
8575,现浇钢筋混凝土楼板或屋面板伸进纵、横墙内下，若bearing_length为108.0mm，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_a4213eb56875fec3_ASSESS,34,,,True
8576,大梁跨度大于6m下，若beam_span为5.0m，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_6fdfc9eecd23cda5_ASSESS,20,,,True
8578,设置地震反应观测系统下，若高度为144.0m，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_3856f3d15b4839f4_ASSESS,27,,,True
8579,特殊设防或重点设防类建筑的隔震支座出厂检验下，若sampling_rate为1.0，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_735b328ee939fb23_ASSESS,34,,,True
8580,剪力墙洞口布置下，若wall_limb_width为180.0mm，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_cca58f06765bf1ef_ASSESS,22,,,True
8581,钢材含碳量超过0.3%下，若含碳量为0.15%，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_bf6a3782f2ca6262_ASSESS,26,,,True
8582,碳素钢含碳量小于0.25%下，若含碳量为1.25%，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_fa9ac2cd8680ea12_ASSESS,28,,,True
8583,选用HPB300钢筋下，若yield_strength为270.0MPa，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_38c6349de94a6320_ASSESS,22,,,True
8584,第一章工程设计考核题型分布下，若case_study_score为0.0points，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_4b5d4c440ae8493a_ASSESS,26,,,True
8585,钢板厚度大于4mm下，若steel_plate_thickness为3.0mm，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_02a15da3694e084b_ASSESS,20,,,True
8586,钢材为预应力筋（硬钢），无明显屈服点下，若residual_deformation为0.002strain，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_2dba8623acc9db1e_ASSESS,30,,,True
8587,钢筋原材料，同厂家/规格/牌号/连续进场下，若batch_size为60.0t，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_564748c0b59b3e13_ASSESS,30,,,True
8588,抗震钢筋(带E)下，若yield_ratio为0.25，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_45de48464d63df74_ASSESS,19,,,True
8589,六大常用水泥初凝时间下，若initial_setting_time为40.5min，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_eb18321ecbc0058e_ASSESS,24,,,True
8590,袋装水泥进场取样下，若batch_weight为220.0t，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_86a5d003ac02b6bf_ASSESS,23,,,True
8591,住宅建筑，高度小于等于27m下，若建筑高度为29.7m，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_79abd0c77b975f26_ASSESS,30,,,True
8592,混凝土抗冻等级达到F50及以上下，若frost_resistance_grade为45.0，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_23cb0325ecad3c2a_ASSESS,28,,,True
8593,一般混凝土水泥强度选择下，若cement_strength_factor_min为0.5，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_fd5756b9e2d041ed_ASSESS,24,,,True
8594,判断是否为针状颗粒下，若max_dimension_ratio为1.4times，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_f13a76ccfbff9029_ASSESS,22,,,True
8595,岩石抗压强度比值要求下，若strength_ratio为0.5ratio，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_81b97043ff0944a6_ASSESS,23,,,True
8596,砂的坚固性检验下，若test_cycles为5.0times，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_c8c7048879acfa18_ASSESS,20,,,True
8597,施工气温低于5℃下，若construction_temperature为6.0℃，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_f81830009b8ea4ba_ASSESS,20,,,True
8598,评定砖的强度等级下，若sample_size为10.0块，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_00d51af9a3084709_ASSESS,23,,,True
8599,中空玻璃构造为6mm玻璃+9mm空气层下，若equivalent_thickness为100.0mm，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_9240f07ff5879803_ASSESS,29,,,True
8600,住宅建筑高度大于54m下，若高度为48.6m，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_071d9b9fe6a6ef0d_ASSESS,26,,,True
8601,选用膨胀型防火涂料(P)下，若coating_thickness为0.5mm，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_66856934523d92d4_ASSESS,22,,,True
8602,材料导热系数小于0.23 W/(m·K)下，若导热系数为1.23W/(m·K)，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_47528340db92f82d_ASSESS,29,,,True
8603,材料被定义为绝热材料下，若导热系数为1.23W/(m·K)，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_afcf5c893db9be4d_ASSESS,28,,,True
8604,局部突出屋面用房总面积 ≤ 屋面面积的 1/4下，若is_included_in_height为0.0，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_c5669cc801a5d134_ASSESS,31,,,True
8605,场所为地下室、局部夹层、公共走道、避难层或架空层下，若net_height为1.0m，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_54309dcfd22973c9_ASSESS,34,,,True
8606,勒脚设计下，若plinth_height为630.0mm，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_62be1c349ae5d17b_ASSESS,19,,,True
8607,女儿墙与屋面交接处下，若waterproofing_height为225.0mm，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_5ce7808da75a862b_ASSESS,24,,,True
8608,室外疏散楼梯周边墙面下，若clearance_distance为3.0m，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_a5823573769664b4_ASSESS,23,,,True
8609,施工温度不低于5℃，气温不高于30℃下，若温度为4.0℃，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_4407c8fae9ceedaa_ASSESS,30,,,True
8610,地漏管道根部需要密封防水下，若pipe_root_sealed为1.0，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_f8303d393a11beab_ASSESS,25,,,True
8611,防水砼施工缝不漏水但需处理下，若mortar_ratio为2.5ratio，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_0576f4727f80f078_ASSESS,26,,,True
8612,提供型式检验报告时下，若validity_period为3.0year，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_9027c033d4357087_ASSESS,22,,,True
8613,设计有隔汽层时下，若vapor_barrier_height为135.0mm，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_396a89d4d5d26176_ASSESS,22,,,True
8614,倒置式屋面坡度大于3%下，若坡度为2.0%，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_69b7654258fb0d50_ASSESS,25,,,True
8615,防火隔离带施工下，若fire_barrier_width为270.0mm，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_3335bb8ebb57b2f0_ASSESS,22,,,True
8616,门窗节能材料、构件进场下，若doc_check_count为4.0items，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_292cf85a5b49fd98_ASSESS,23,,,True
8617,外窗实体检验合并抽样下，若sampling_unit_area为30000.0m2，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_94dcdea433985469_ASSESS,28,,,True
8618,进行装饰装修工程质量验收划分时下，若sub_division_count为12.0个，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_8dec61898925683e_ASSESS,30,,,True
8619,抹灰总厚度大于等于35mm下，若plaster_total_thickness为31.5mm，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_1a02837d3df22c66_ASSESS,25,,,True
8620,水性涂料施工环境下，若env_temperature为4.0°C，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_7ee39bf722aa7c36_ASSESS,21,,,True
8621,内墙饰面板工程下，若installation_height为26.4m，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_c6645c1ba006a77d_ASSESS,21,,,True
8622,隔墙高度超过3m时下，若wall_height为2.0m，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_aa10356623240cf7_ASSESS,21,,,True
8623,GRC空心轻墙板施工下，若fiber_width为60.0mm，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_d8103dac3d2a2f5b_ASSESS,21,,,True
8624,吊杆长度大于2.5m下，若hanger_length为1.5m，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_09cc1ce28469abf5_ASSESS,21,,,True
8626,瓷砖铺贴完成后下，若curing_time为6.0days，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_928d6978ac3f782b_ASSESS,20,,,True
8627,每个连接的抗剪力螺栓至少有2个下，若shear_bolts_per_connection为1.0，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_f00ed87c62155b12_ASSESS,28,,,True
8628,外墙与幕墙的距离，上下层外墙上开口应设宽度≥1.2m的实体墙或挑出宽度≥1.0m、长度≥2开口宽度的防火挑檐下，若fire_protection_width为0.19999999999999996m，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_148f7f7019d3e0da_ASSESS,74,,,True
8629,防护层厚度不应小于 10mm下，若protection_layer_thickness为9.0mm，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_ffefb50643da12c7_ASSESS,24,,,True
8630,一般民用建筑抽检数量下，若sampling_rate为0.025，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_35297970e86ca9b3_ASSESS,25,,,True
8631,屋面防水等级为一级下，若waterproof_layers为2.0，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_24e815863c618bbf_ASSESS,22,,,True
8632,结构找坡层采用细石混凝土找坡下，若slope_percentage为2.0%，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_281694f2ccfde563_ASSESS,27,,,True
8633,涂膜防水层施工下，若long_edge_overlap为45.0mm，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_76dededb4ba25fc5_ASSESS,21,,,True
8634,屋面工程分项工程面积划分下，若roof_area为450.0㎡，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_235c3fbcf90c3998_ASSESS,27,,,True
8635,石子最大粒径不超过40mm下，若max_aggregate_size为44.0mm，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_23e941d7317605c3_ASSESS,25,,,True
8636,地基基础工程验收前通知质监站下，若notice_period为2.0working_days，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_516ed2f2960887f6_ASSESS,27,,,True
8637,电子档案具备法律效力的电子印章或电子签名下，若paper_archive_transfer_required为0.0，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_bd7c1ddab4fd4257_ASSESS,33,,,True
8638,工程档案保存期限无明确规定下，若min_preservation_period为4.0year，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_0ae58ef627134386_ASSESS,26,,,True
8639,档案保存期限无明确规定下，若retention_period为4.0year，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_27d414aed66e5319_ASSESS,24,,,True
8640,一级资质企业承包工程范围下，若合同额为2700.0万元，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_f3884667fcfe207a_ASSESS,33,,,True
8641,进行分包单位管理下，若has_safety_agreement为1.0，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_faeff1f20269276c_ASSESS,21,,,True
8642,附着式升降脚手架使用过程中，架体悬臂高度超过架体高度的2/5或超过6米下，若cantilever_height_ratio为0.2，是否符合当前规则？,非案例题:讲义自动生成考核题被误标 question_type=case_study,no_question_text,LECTURE_NOTE_ASSESSMENT,2025,AUTO_ba387d4c52ff100f_ASSESS,46,,,True
